"date","UF","confirm","deaths","days_since_1","cfr","pop_100k","mortes_100k","days_since_pointone_deaths100k","cases_per_100k","new_deaths","new_cases","days_since_pointone_cases100k","growth","growth_deaths","share","share_deaths"
2020-03-31,"Pernambuco",87,6,19,6.9,95.57071,0.06,NA,0.9103,0,9,15,1.8,0,0.75,1.49
2020-03-31,"Piauí",18,4,12,22.22,32.73227,0.12,2,0.5499,0,0,12,0,0,0.15,0.99
2020-03-31,"Paraná",185,3,19,1.62,114.33957,0.03,NA,1.618,0,25,15,3.12,0,1.59,0.74
2020-03-31,"Rio de Janeiro",708,23,26,3.25,172.64943,0.13,1,4.1008,5,51,18,0.89,5,6.08,5.69
2020-03-31,"Rio Grande do Norte",82,1,19,1.22,35.06853,0.03,NA,2.3383,0,5,12,0.56,0,0.7,0.25
2020-03-31,"Rondônia",9,1,11,11.11,17.77225,0.06,NA,0.5064,0,1,11,0.5,0,0.08,0.25
2020-03-31,"Roraima",16,0,10,0,6.05761,0,NA,2.6413,0,0,11,0,0,0.14,0
2020-03-31,"Rio Grande do Sul",305,4,21,1.31,113.77239,0.04,NA,2.6808,0,51,14,2.12,0,2.62,0.99
2020-03-31,"Santa Catarina",235,2,19,0.85,71.64788,0.03,NA,3.2799,0,16,14,0.73,0,2.02,0.5
2020-03-31,"Sergipe",19,0,17,0,22.98696,0,NA,0.8266,0,1,16,0.5,0,0.16,0
2020-03-31,"São Paulo",2339,136,35,5.81,459.19049,0.3,6,5.0937,23,822,20,12.45,1.53,20.08,33.66
2020-03-31,"Tocantins",12,0,13,0,15.72866,0,NA,0.7629,0,1,11,1,0,0.1,0
2020-03-31,"Brasil",5824,202,35,3.47,NA,NA,NA,NA,36,1161,NA,3.34,1.33,50,50
2020-04-01,"Acre",43,0,15,0,8.81935,0,NA,4.8756,0,1,16,0,0,0.31,0
2020-04-01,"Alagoas",18,1,24,5.56,33.37357,0.03,NA,0.5393,0,0,14,0,0,0.13,0.2
2020-04-01,"Amazonas",200,3,19,1.5,41.44597,0.07,NA,4.8256,0,25,13,1.04,0,1.44,0.61
2020-04-01,"Amapá",11,0,12,0,8.45731,0,NA,1.3006,0,1,13,0.5,0,0.08,0
2020-04-01,"Bahia",246,2,26,0.81,148.73064,0.01,NA,1.654,0,29,15,0.71,0,1.77,0.41
2020-04-01,"Ceará",445,9,16,2.02,91.32078,0.1,NA,4.8729,2,44,16,2.32,1,3.21,1.84
2020-04-01,"Distrito Federal",370,4,25,1.08,30.15268,0.13,1,12.2709,1,37,19,1.76,1,2.67,0.82
2020-04-01,"Espírito Santo",120,0,26,0,40.1865,0,NA,2.9861,0,23,15,1.92,0,0.87,0
2020-04-01,"Goiás",73,1,20,1.37,70.18354,0.01,NA,1.0401,0,8,17,2,0,0.53,0.2
2020-04-01,"Maranhão",70,1,12,1.43,70.75181,0.01,NA,0.9894,0,19,10,0.9,0,0.5,0.2
2020-04-01,"Minas Gerais",314,3,24,0.96,211.68791,0.01,NA,1.4833,1,39,14,2.79,1,2.27,0.61
2020-04-01,"Mato Grosso do Sul",51,1,18,1.96,27.78986,0.04,NA,1.8352,0,3,17,0.75,0,0.37,0.2
2020-04-01,"Mato Grosso",28,0,12,0,34.84466,0,NA,0.8036,0,3,10,0.43,0,0.2,0
2020-04-01,"Pará",41,1,14,2.44,86.02865,0.01,NA,0.4766,1,7,7,0.88,0,0.3,0.2
2020-04-01,"Paraíba",21,1,14,4.76,40.18127,0.02,NA,0.5226,0,3,8,3,0,0.15,0.2
2020-04-01,"Pernambuco",95,8,20,8.42,95.57071,0.08,NA,0.994,2,8,16,0.89,0,0.69,1.64
2020-04-01,"Piauí",19,4,13,21.05,32.73227,0.12,3,0.5805,0,1,13,0,0,0.14,0.82
2020-04-01,"Paraná",229,3,20,1.31,114.33957,0.03,NA,2.0028,0,44,16,1.76,0,1.65,0.61
2020-04-01,"Rio de Janeiro",832,28,27,3.37,172.64943,0.16,2,4.819,5,124,19,2.43,1,6,5.74
2020-04-01,"Rio Grande do Norte",92,2,20,2.17,35.06853,0.06,NA,2.6234,1,10,13,2,0,0.66,0.41
2020-04-01,"Rondônia",9,1,12,11.11,17.77225,0.06,NA,0.5064,0,0,12,0,0,0.06,0.2
2020-04-01,"Roraima",26,0,11,0,6.05761,0,NA,4.2921,0,10,12,0,0,0.19,0
2020-04-01,"Rio Grande do Sul",316,5,22,1.58,113.77239,0.04,NA,2.7775,1,11,15,0.22,0,2.28,1.02
2020-04-01,"Santa Catarina",247,2,20,0.81,71.64788,0.03,NA,3.4474,0,12,15,0.75,0,1.78,0.41
2020-04-01,"Sergipe",22,0,18,0,22.98696,0,NA,0.9571,0,3,17,3,0,0.16,0
2020-04-01,"São Paulo",2981,164,36,5.5,459.19049,0.36,7,6.4919,28,642,21,0.78,1.22,21.5,33.61
2020-04-01,"Tocantins",12,0,14,0,15.72866,0,NA,0.7629,0,0,12,0,0,0.09,0
2020-04-01,"Brasil",6931,244,36,3.52,NA,NA,NA,NA,42,1107,NA,0.95,1.17,50,50
2020-04-02,"Acre",45,0,16,0,8.81935,0,NA,5.1024,0,2,17,2,0,0.28,0
2020-04-02,"Alagoas",18,1,25,5.56,33.37357,0.03,NA,0.5393,0,0,15,0,0,0.11,0.16
2020-04-02,"Amazonas",229,3,20,1.31,41.44597,0.07,NA,5.5253,0,29,14,1.16,0,1.41,0.49
2020-04-02,"Amapá",12,0,13,0,8.45731,0,NA,1.4189,0,1,14,1,0,0.07,0
2020-04-02,"Bahia",267,3,27,1.12,148.73064,0.02,NA,1.7952,1,21,16,0.72,0,1.65,0.49
2020-04-02,"Ceará",565,21,17,3.72,91.32078,0.23,1,6.187,12,120,17,2.73,6,3.49,3.44
2020-04-02,"Distrito Federal",400,5,26,1.25,30.15268,0.17,2,13.2658,1,30,20,0.81,1,2.47,0.82
2020-04-02,"Espírito Santo",139,2,27,1.44,40.1865,0.05,NA,3.4589,2,19,16,0.83,0,0.86,0.33
2020-04-02,"Goiás",73,1,21,1.37,70.18354,0.01,NA,1.0401,0,0,18,0,0,0.45,0.16
2020-04-02,"Maranhão",80,1,13,1.25,70.75181,0.01,NA,1.1307,0,10,11,0.53,0,0.49,0.16
2020-04-02,"Minas Gerais",370,4,25,1.08,211.68791,0.02,NA,1.7479,1,56,15,1.44,1,2.28,0.66
2020-04-02,"Mato Grosso do Sul",53,1,19,1.89,27.78986,0.04,NA,1.9072,0,2,18,0.67,0,0.33,0.16
2020-04-02,"Mato Grosso",41,0,13,0,34.84466,0,NA,1.1767,0,13,11,4.33,0,0.25,0
2020-04-02,"Pará",49,1,15,2.04,86.02865,0.01,NA,0.5696,0,8,8,1.14,0,0.3,0.16
2020-04-02,"Paraíba",29,1,15,3.45,40.18127,0.02,NA,0.7217,0,8,9,2.67,0,0.18,0.16
2020-04-02,"Pernambuco",106,9,21,8.49,95.57071,0.09,NA,1.1091,1,11,17,1.38,0.5,0.65,1.48
2020-04-02,"Piauí",19,4,14,21.05,32.73227,0.12,4,0.5805,0,0,14,0,0,0.12,0.66
2020-04-02,"Paraná",258,4,21,1.55,114.33957,0.03,NA,2.2564,1,29,17,0.66,0,1.59,0.66
2020-04-02,"Rio de Janeiro",992,41,28,4.13,172.64943,0.24,3,5.7457,13,160,20,1.29,2.6,6.12,6.72
2020-04-02,"Rio Grande do Norte",106,2,21,1.89,35.06853,0.06,NA,3.0227,0,14,14,1.4,0,0.65,0.33
